Village A,Village B,Village C,Village D,Village E
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02757,0.02757,0.02757,0.02757,0.02757
0.18692,0.18692,0.18692,0.18692,0.18692
0.39276,0.39276,0.39276,0.39276,0.39276
0.56458,0.56458,0.56458,0.56458,0.56458
0.68904,0.68904,0.68904,0.68904,0.68904
0.76091,0.76091,0.76091,0.76091,0.76091
0.7758,0.7758,0.7758,0.7758,0.7758
0.73925,0.73925,0.73925,0.73925,0.73925
0.6514,0.6514,0.6514,0.6514,0.6514
0.51434,0.51434,0.51434,0.51434,0.51434
0.32936,0.32936,0.32936,0.32936,0.32936
0.12284,0.12284,0.12284,0.12284,0.12284
0.00687,0.00687,0.00687,0.00687,0.00687
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02627,0.02627,0.02627,0.02627,0.02627
0.18864,0.18864,0.18864,0.18864,0.18864
0.39717,0.39717,0.39717,0.39717,0.39717
0.57223,0.57223,0.57223,0.57223,0.57223
0.69676,0.69676,0.69676,0.69676,0.69676
0.76739,0.76739,0.76739,0.76739,0.76739
0.77437,0.77437,0.77437,0.77437,0.77437
0.73382,0.73382,0.73382,0.73382,0.73382
0.64312,0.64312,0.64312,0.64312,0.64312
0.49818,0.49818,0.49818,0.49818,0.49818
0.31326,0.31326,0.31326,0.31326,0.31326
0.11757,0.11757,0.11757,0.11757,0.11757
0.00688,0.00688,0.00688,0.00688,0.00688
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03117,0.03117,0.03117,0.03117,0.03117
0.16783,0.16783,0.16783,0.16783,0.16783
0.11867,0.11867,0.11867,0.11867,0.11867
0.22919,0.22919,0.22919,0.22919,0.22919
0.69486,0.69486,0.69486,0.69486,0.69486
0.76557,0.76557,0.76557,0.76557,0.76557
0.77647,0.77647,0.77647,0.77647,0.77647
0.74118,0.74118,0.74118,0.74118,0.74118
0.65345,0.65345,0.65345,0.65345,0.65345
0.51324,0.51324,0.51324,0.51324,0.51324
0.32928,0.32928,0.32928,0.32928,0.32928
0.12444,0.12444,0.12444,0.12444,0.12444
0.00758,0.00758,0.00758,0.00758,0.00758
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02511,0.02511,0.02511,0.02511,0.02511
0.18897,0.18897,0.18897,0.18897,0.18897
0.39823,0.39823,0.39823,0.39823,0.39823
0.5673,0.5673,0.5673,0.5673,0.5673
0.69447,0.69447,0.69447,0.69447,0.69447
0.76719,0.76719,0.76719,0.76719,0.76719
0.78661,0.78661,0.78661,0.78661,0.78661
0.75173,0.75173,0.75173,0.75173,0.75173
0.66146,0.66146,0.66146,0.66146,0.66146
0.51951,0.51951,0.51951,0.51951,0.51951
0.33175,0.33175,0.33175,0.33175,0.33175
0.12341,0.12341,0.12341,0.12341,0.12341
0.00719,0.00719,0.00719,0.00719,0.00719
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02444,0.02444,0.02444,0.02444,0.02444
0.1862,0.1862,0.1862,0.1862,0.1862
0.39256,0.39256,0.39256,0.39256,0.39256
0.56245,0.56245,0.56245,0.56245,0.56245
0.68264,0.68264,0.68264,0.68264,0.68264
0.75192,0.75192,0.75192,0.75192,0.75192
0.76386,0.76386,0.76386,0.76386,0.76386
0.7283,0.7283,0.7283,0.7283,0.7283
0.64254,0.64254,0.64254,0.64254,0.64254
0.50438,0.50438,0.50438,0.50438,0.50438
0.19907,0.19907,0.19907,0.19907,0.19907
0.08115,0.08115,0.08115,0.08115,0.08115
0.00447,0.00447,0.00447,0.00447,0.00447
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02187,0.02187,0.02187,0.02187,0.02187
0.18675,0.18675,0.18675,0.18675,0.18675
0.3944,0.3944,0.3944,0.3944,0.3944
0.56488,0.56488,0.56488,0.56488,0.56488
0.68613,0.68613,0.68613,0.68613,0.68613
0.75513,0.75513,0.75513,0.75513,0.75513
0.76612,0.76612,0.76612,0.76612,0.76612
0.72712,0.72712,0.72712,0.72712,0.72712
0.44864,0.44864,0.44864,0.44864,0.44864
0.05803,0.05803,0.05803,0.05803,0.05803
0.09939,0.09939,0.09939,0.09939,0.09939
0.11334,0.11334,0.11334,0.11334,0.11334
0.00667,0.00667,0.00667,0.00667,0.00667
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02201,0.02201,0.02201,0.02201,0.02201
0.18603,0.18603,0.18603,0.18603,0.18603
0.39241,0.39241,0.39241,0.39241,0.39241
0.5163,0.5163,0.5163,0.5163,0.5163
0.60182,0.60182,0.60182,0.60182,0.60182
0.59255,0.59255,0.59255,0.59255,0.59255
0.59266,0.59266,0.59266,0.59266,0.59266
0.55741,0.55741,0.55741,0.55741,0.55741
0.57731,0.57731,0.57731,0.57731,0.57731
0.26824,0.26824,0.26824,0.26824,0.26824
0.07093,0.07093,0.07093,0.07093,0.07093
0.05846,0.05846,0.05846,0.05846,0.05846
0.00048,0.00048,0.00048,0.00048,0.00048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02941,0.02941,0.02941,0.02941,0.02941
0.13374,0.13374,0.13374,0.13374,0.13374
0.19512,0.19512,0.19512,0.19512,0.19512
0.13212,0.13212,0.13212,0.13212,0.13212
0.57753,0.57753,0.57753,0.57753,0.57753
0.73929,0.73929,0.73929,0.73929,0.73929
0.7494,0.7494,0.7494,0.7494,0.7494
0.71348,0.71348,0.71348,0.71348,0.71348
0.56638,0.56638,0.56638,0.56638,0.56638
0.44273,0.44273,0.44273,0.44273,0.44273
0.25232,0.25232,0.25232,0.25232,0.25232
0.12506,0.12506,0.12506,0.12506,0.12506
0.00409,0.00409,0.00409,0.00409,0.00409
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.03068,0.03068,0.03068,0.03068,0.03068
0.18313,0.18313,0.18313,0.18313,0.18313
0.38548,0.38548,0.38548,0.38548,0.38548
0.55133,0.55133,0.55133,0.55133,0.55133
0.59722,0.59722,0.59722,0.59722,0.59722
0.58166,0.58166,0.58166,0.58166,0.58166
0.59448,0.59448,0.59448,0.59448,0.59448
0.53658,0.53658,0.53658,0.53658,0.53658
0.1673,0.1673,0.1673,0.1673,0.1673
0.26458,0.26458,0.26458,0.26458,0.26458
0.20851,0.20851,0.20851,0.20851,0.20851
0.10923,0.10923,0.10923,0.10923,0.10923
0.00535,0.00535,0.00535,0.00535,0.00535
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02425,0.02425,0.02425,0.02425,0.02425
0.18175,0.18175,0.18175,0.18175,0.18175
0.38477,0.38477,0.38477,0.38477,0.38477
0.48648,0.48648,0.48648,0.48648,0.48648
0.60215,0.60215,0.60215,0.60215,0.60215
0.60931,0.60931,0.60931,0.60931,0.60931
0.5935,0.5935,0.5935,0.5935,0.5935
0.21518,0.21518,0.21518,0.21518,0.21518
0.06356,0.06356,0.06356,0.06356,0.06356
0.02596,0.02596,0.02596,0.02596,0.02596
0.1742,0.1742,0.1742,0.1742,0.1742
0.12364,0.12364,0.12364,0.12364,0.12364
0.00284,0.00284,0.00284,0.00284,0.00284
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01331,0.01331,0.01331,0.01331,0.01331
0.07479,0.07479,0.07479,0.07479,0.07479
0.19153,0.19153,0.19153,0.19153,0.19153
0.36951,0.36951,0.36951,0.36951,0.36951
0.48093,0.48093,0.48093,0.48093,0.48093
0.56087,0.56087,0.56087,0.56087,0.56087
0.63865,0.63865,0.63865,0.63865,0.63865
0.58286,0.58286,0.58286,0.58286,0.58286
0.50345,0.50345,0.50345,0.50345,0.50345
0.32582,0.32582,0.32582,0.32582,0.32582
0.1998,0.1998,0.1998,0.1998,0.1998
0.06032,0.06032,0.06032,0.06032,0.06032
0.00049,0.00049,0.00049,0.00049,0.00049
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00447,0.00447,0.00447,0.00447,0.00447
0.01564,0.01564,0.01564,0.01564,0.01564
0.10391,0.10391,0.10391,0.10391,0.10391
0.3338,0.3338,0.3338,0.3338,0.3338
0.5361,0.5361,0.5361,0.5361,0.5361
0.61923,0.61923,0.61923,0.61923,0.61923
0.25109,0.25109,0.25109,0.25109,0.25109
0.41249,0.41249,0.41249,0.41249,0.41249
0.13415,0.13415,0.13415,0.13415,0.13415
0.12435,0.12435,0.12435,0.12435,0.12435
0.05954,0.05954,0.05954,0.05954,0.05954
0.00048,0.00048,0.00048,0.00048,0.00048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02244,0.02244,0.02244,0.02244,0.02244
0.18526,0.18526,0.18526,0.18526,0.18526
0.31052,0.31052,0.31052,0.31052,0.31052
0.52087,0.52087,0.52087,0.52087,0.52087
0.51351,0.51351,0.51351,0.51351,0.51351
0.61421,0.61421,0.61421,0.61421,0.61421
0.59975,0.59975,0.59975,0.59975,0.59975
0.39464,0.39464,0.39464,0.39464,0.39464
0.58441,0.58441,0.58441,0.58441,0.58441
0.25865,0.25865,0.25865,0.25865,0.25865
0.18606,0.18606,0.18606,0.18606,0.18606
0.07164,0.07164,0.07164,0.07164,0.07164
0.00047,0.00047,0.00047,0.00047,0.00047
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02823,0.02823,0.02823,0.02823,0.02823
0.17293,0.17293,0.17293,0.17293,0.17293
0.34232,0.34232,0.34232,0.34232,0.34232
0.51312,0.51312,0.51312,0.51312,0.51312
0.60107,0.60107,0.60107,0.60107,0.60107
0.63278,0.63278,0.63278,0.63278,0.63278
0.66575,0.66575,0.66575,0.66575,0.66575
0.64498,0.64498,0.64498,0.64498,0.64498
0.58967,0.58967,0.58967,0.58967,0.58967
0.45968,0.45968,0.45968,0.45968,0.45968
0.01548,0.01548,0.01548,0.01548,0.01548
0.00365,0.00365,0.00365,0.00365,0.00365
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02774,0.02774,0.02774,0.02774,0.02774
0.19338,0.19338,0.19338,0.19338,0.19338
0.383,0.383,0.383,0.383,0.383
0.56355,0.56355,0.56355,0.56355,0.56355
0.68273,0.68273,0.68273,0.68273,0.68273
0.6013,0.6013,0.6013,0.6013,0.6013
0.76241,0.76241,0.76241,0.76241,0.76241
0.72775,0.72775,0.72775,0.72775,0.72775
0.58609,0.58609,0.58609,0.58609,0.58609
0.4316,0.4316,0.4316,0.4316,0.4316
0.26243,0.26243,0.26243,0.26243,0.26243
0.10886,0.10886,0.10886,0.10886,0.10886
0.00126,0.00126,0.00126,0.00126,0.00126
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02254,0.02254,0.02254,0.02254,0.02254
0.17843,0.17843,0.17843,0.17843,0.17843
0.29438,0.29438,0.29438,0.29438,0.29438
0.44855,0.44855,0.44855,0.44855,0.44855
0.58543,0.58543,0.58543,0.58543,0.58543
0.6191,0.6191,0.6191,0.6191,0.6191
0.5989,0.5989,0.5989,0.5989,0.5989
0.5893,0.5893,0.5893,0.5893,0.5893
0.18322,0.18322,0.18322,0.18322,0.18322
0.0314,0.0314,0.0314,0.0314,0.0314
0.00925,0.00925,0.00925,0.00925,0.00925
0.00128,0.00128,0.00128,0.00128,0.00128
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02495,0.02495,0.02495,0.02495,0.02495
0.1498,0.1498,0.1498,0.1498,0.1498
0.1361,0.1361,0.1361,0.1361,0.1361
0.29684,0.29684,0.29684,0.29684,0.29684
0.53361,0.53361,0.53361,0.53361,0.53361
0.5967,0.5967,0.5967,0.5967,0.5967
0.58933,0.58933,0.58933,0.58933,0.58933
0.34422,0.34422,0.34422,0.34422,0.34422
0.06689,0.06689,0.06689,0.06689,0.06689
0.11642,0.11642,0.11642,0.11642,0.11642
0.03885,0.03885,0.03885,0.03885,0.03885
0.10715,0.10715,0.10715,0.10715,0.10715
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02158,0.02158,0.02158,0.02158,0.02158
0.13513,0.13513,0.13513,0.13513,0.13513
0.26588,0.26588,0.26588,0.26588,0.26588
0.40331,0.40331,0.40331,0.40331,0.40331
0.68422,0.68422,0.68422,0.68422,0.68422
0.60794,0.60794,0.60794,0.60794,0.60794
0.65275,0.65275,0.65275,0.65275,0.65275
0.37922,0.37922,0.37922,0.37922,0.37922
0.21899,0.21899,0.21899,0.21899,0.21899
0.32915,0.32915,0.32915,0.32915,0.32915
0.05379,0.05379,0.05379,0.05379,0.05379
0.018,0.018,0.018,0.018,0.018
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02361,0.02361,0.02361,0.02361,0.02361
0.18534,0.18534,0.18534,0.18534,0.18534
0.39315,0.39315,0.39315,0.39315,0.39315
0.56416,0.56416,0.56416,0.56416,0.56416
0.68728,0.68728,0.68728,0.68728,0.68728
0.75724,0.75724,0.75724,0.75724,0.75724
0.77075,0.77075,0.77075,0.77075,0.77075
0.62807,0.62807,0.62807,0.62807,0.62807
0.12047,0.12047,0.12047,0.12047,0.12047
0.05157,0.05157,0.05157,0.05157,0.05157
0.04497,0.04497,0.04497,0.04497,0.04497
0.01477,0.01477,0.01477,0.01477,0.01477
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02638,0.02638,0.02638,0.02638,0.02638
0.17716,0.17716,0.17716,0.17716,0.17716
0.35416,0.35416,0.35416,0.35416,0.35416
0.55631,0.55631,0.55631,0.55631,0.55631
0.67173,0.67173,0.67173,0.67173,0.67173
0.53385,0.53385,0.53385,0.53385,0.53385
0.64515,0.64515,0.64515,0.64515,0.64515
0.55591,0.55591,0.55591,0.55591,0.55591
0.0399,0.0399,0.0399,0.0399,0.0399
0.17395,0.17395,0.17395,0.17395,0.17395
0.13815,0.13815,0.13815,0.13815,0.13815
0.04952,0.04952,0.04952,0.04952,0.04952
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02027,0.02027,0.02027,0.02027,0.02027
0.12359,0.12359,0.12359,0.12359,0.12359
0.19001,0.19001,0.19001,0.19001,0.19001
0.02913,0.02913,0.02913,0.02913,0.02913
0.0427,0.0427,0.0427,0.0427,0.0427
0.20752,0.20752,0.20752,0.20752,0.20752
0.3031,0.3031,0.3031,0.3031,0.3031
0.25332,0.25332,0.25332,0.25332,0.25332
0.18745,0.18745,0.18745,0.18745,0.18745
0.04007,0.04007,0.04007,0.04007,0.04007
0.08587,0.08587,0.08587,0.08587,0.08587
0.0292,0.0292,0.0292,0.0292,0.0292
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00367,0.00367,0.00367,0.00367,0.00367
0.01483,0.01483,0.01483,0.01483,0.01483
0.02997,0.02997,0.02997,0.02997,0.02997
0.04351,0.04351,0.04351,0.04351,0.04351
0.05393,0.05393,0.05393,0.05393,0.05393
0.05725,0.05725,0.05725,0.05725,0.05725
0.0523,0.0523,0.0523,0.0523,0.0523
0.0412,0.0412,0.0412,0.0412,0.0412
0.03878,0.03878,0.03878,0.03878,0.03878
0.01247,0.01247,0.01247,0.01247,0.01247
0.00209,0.00209,0.00209,0.00209,0.00209
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01007,0.01007,0.01007,0.01007,0.01007
0.06923,0.06923,0.06923,0.06923,0.06923
0.2523,0.2523,0.2523,0.2523,0.2523
0.43845,0.43845,0.43845,0.43845,0.43845
0.37333,0.37333,0.37333,0.37333,0.37333
0.65764,0.65764,0.65764,0.65764,0.65764
0.64477,0.64477,0.64477,0.64477,0.64477
0.63595,0.63595,0.63595,0.63595,0.63595
0.52863,0.52863,0.52863,0.52863,0.52863
0.31411,0.31411,0.31411,0.31411,0.31411
0.10247,0.10247,0.10247,0.10247,0.10247
0.03475,0.03475,0.03475,0.03475,0.03475
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00368,0.00368,0.00368,0.00368,0.00368
0.01247,0.01247,0.01247,0.01247,0.01247
0.044,0.044,0.044,0.044,0.044
0.16152,0.16152,0.16152,0.16152,0.16152
0.25787,0.25787,0.25787,0.25787,0.25787
0.6435,0.6435,0.6435,0.6435,0.6435
0.42305,0.42305,0.42305,0.42305,0.42305
0.34163,0.34163,0.34163,0.34163,0.34163
0.2835,0.2835,0.2835,0.2835,0.2835
0.18877,0.18877,0.18877,0.18877,0.18877
0.09929,0.09929,0.09929,0.09929,0.09929
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02428,0.02428,0.02428,0.02428,0.02428
0.14957,0.14957,0.14957,0.14957,0.14957
0.35819,0.35819,0.35819,0.35819,0.35819
0.50037,0.50037,0.50037,0.50037,0.50037
0.62081,0.62081,0.62081,0.62081,0.62081
0.71977,0.71977,0.71977,0.71977,0.71977
0.67423,0.67423,0.67423,0.67423,0.67423
0.60303,0.60303,0.60303,0.60303,0.60303
0.40371,0.40371,0.40371,0.40371,0.40371
0.39442,0.39442,0.39442,0.39442,0.39442
0.18321,0.18321,0.18321,0.18321,0.18321
0.06919,0.06919,0.06919,0.06919,0.06919
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02413,0.02413,0.02413,0.02413,0.02413
0.15171,0.15171,0.15171,0.15171,0.15171
0.37767,0.37767,0.37767,0.37767,0.37767
0.51856,0.51856,0.51856,0.51856,0.51856
0.62356,0.62356,0.62356,0.62356,0.62356
0.68584,0.68584,0.68584,0.68584,0.68584
0.6992,0.6992,0.6992,0.6992,0.6992
0.67684,0.67684,0.67684,0.67684,0.67684
0.58933,0.58933,0.58933,0.58933,0.58933
0.46037,0.46037,0.46037,0.46037,0.46037
0.15555,0.15555,0.15555,0.15555,0.15555
0.11004,0.11004,0.11004,0.11004,0.11004
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0077,0.0077,0.0077,0.0077,0.0077
0.00768,0.00768,0.00768,0.00768,0.00768
0.19524,0.19524,0.19524,0.19524,0.19524
0.24343,0.24343,0.24343,0.24343,0.24343
0.38248,0.38248,0.38248,0.38248,0.38248
0.42768,0.42768,0.42768,0.42768,0.42768
0.51546,0.51546,0.51546,0.51546,0.51546
0.45206,0.45206,0.45206,0.45206,0.45206
0.3735,0.3735,0.3735,0.3735,0.3735
0.31385,0.31385,0.31385,0.31385,0.31385
0.13611,0.13611,0.13611,0.13611,0.13611
0.05519,0.05519,0.05519,0.05519,0.05519
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.00771,0.00771,0.00771,0.00771,0.00771
0.08677,0.08677,0.08677,0.08677,0.08677
0.36701,0.36701,0.36701,0.36701,0.36701
0.51437,0.51437,0.51437,0.51437,0.51437
0.63947,0.63947,0.63947,0.63947,0.63947
0.46261,0.46261,0.46261,0.46261,0.46261
0.38763,0.38763,0.38763,0.38763,0.38763
0.22732,0.22732,0.22732,0.22732,0.22732
0.22688,0.22688,0.22688,0.22688,0.22688
0.27133,0.27133,0.27133,0.27133,0.27133
0.14411,0.14411,0.14411,0.14411,0.14411
0.04821,0.04821,0.04821,0.04821,0.04821
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02644,0.02644,0.02644,0.02644,0.02644
0.19274,0.19274,0.19274,0.19274,0.19274
0.39236,0.39236,0.39236,0.39236,0.39236
0.5582,0.5582,0.5582,0.5582,0.5582
0.68511,0.68511,0.68511,0.68511,0.68511
0.71033,0.71033,0.71033,0.71033,0.71033
0.767,0.767,0.767,0.767,0.767
0.74373,0.74373,0.74373,0.74373,0.74373
0.60742,0.60742,0.60742,0.60742,0.60742
0.39154,0.39154,0.39154,0.39154,0.39154
0.24929,0.24929,0.24929,0.24929,0.24929
0.09647,0.09647,0.09647,0.09647,0.09647
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02482,0.02482,0.02482,0.02482,0.02482
0.18937,0.18937,0.18937,0.18937,0.18937
0.38258,0.38258,0.38258,0.38258,0.38258
0.42577,0.42577,0.42577,0.42577,0.42577
0.50008,0.50008,0.50008,0.50008,0.50008
0.57355,0.57355,0.57355,0.57355,0.57355
0.68736,0.68736,0.68736,0.68736,0.68736
0.68738,0.68738,0.68738,0.68738,0.68738
0.56644,0.56644,0.56644,0.56644,0.56644
0.43676,0.43676,0.43676,0.43676,0.43676
0.27366,0.27366,0.27366,0.27366,0.27366
0.10223,0.10223,0.10223,0.10223,0.10223
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.0013,0.0013,0.0013,0.0013,0.0013
0.00449,0.00449,0.00449,0.00449,0.00449
0.28738,0.28738,0.28738,0.28738,0.28738
0.55631,0.55631,0.55631,0.55631,0.55631
0.70344,0.70344,0.70344,0.70344,0.70344
0.78657,0.78657,0.78657,0.78657,0.78657
0.80286,0.80286,0.80286,0.80286,0.80286
0.76179,0.76179,0.76179,0.76179,0.76179
0.66498,0.66498,0.66498,0.66498,0.66498
0.51617,0.51617,0.51617,0.51617,0.51617
0.32,0.32,0.32,0.32,0.32
0.09922,0.09922,0.09922,0.09922,0.09922
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.02445,0.02445,0.02445,0.02445,0.02445
0.18319,0.18319,0.18319,0.18319,0.18319
0.36574,0.36574,0.36574,0.36574,0.36574
0.55965,0.55965,0.55965,0.55965,0.55965
0.68688,0.68688,0.68688,0.68688,0.68688
0.72489,0.72489,0.72489,0.72489,0.72489
0.74793,0.74793,0.74793,0.74793,0.74793
0.74804,0.74804,0.74804,0.74804,0.74804
0.65252,0.65252,0.65252,0.65252,0.65252
0.50757,0.50757,0.50757,0.50757,0.50757
0.31346,0.31346,0.31346,0.31346,0.31346
0.10402,0.10402,0.10402,0.10402,0.10402
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01582,0.01582,0.01582,0.01582,0.01582
0.11055,0.11055,0.11055,0.11055,0.11055
0.2872,0.2872,0.2872,0.2872,0.2872
0.35663,0.35663,0.35663,0.35663,0.35663
0.36793,0.36793,0.36793,0.36793,0.36793
0.33262,0.33262,0.33262,0.33262,0.33262
0.22324,0.22324,0.22324,0.22324,0.22324
0.11647,0.11647,0.11647,0.11647,0.11647
0.10612,0.10612,0.10612,0.10612,0.10612
0.06424,0.06424,0.06424,0.06424,0.06424
0.04443,0.04443,0.04443,0.04443,0.04443
0.02133,0.02133,0.02133,0.02133,0.02133
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
